34,10,31,136,8,70,63,56,13,11,33,73,48,344,104,3,620,85,13,105,5,41,30,84,393,71,18,45,68,56,86,41,125,91,50,170,78,2,3,186,139,117,85,8,211,15,77,111,3,83,96,6,1,3,26,466,87,7,35,71,143,36,89,4,62,4,130,44,133,12,7,5,262,164,3,9,48,14,11,128,29,14,15,6,63,63,153,9,12,11,10,50,62,20,16,66,14,32,62,60,23,29,57,5,168,49,7,31,3,36,2,19,78,137,116,35,6,2,114,4,9,28,4,3,38,16,36,14,161,15,218,83,185,25,56,4,40,44,343,115,68,25,186,79,35,131,38,53,86,20,102,1,73,8,12,56,38,133,11,11,40,138,4,110,2,14,25,49,2,9,37,6,370,57,3,7,30,7,47,5,19,12,78,94,4,80,157,356,692,90,25,40,44,10,16,60,22,5,3,61,26,15,2,125,2,6,131,168,42,36,1,7,46,18,15,61,39,6,27,2,62,2,11,109,3,8,14,210,258,46,20,2,9,15,225,229,3,96,4,12,44,125,10,13,18,17,21,11,13,3,51,60,6,19,33,1,11,4,2,19,33,125,6,18,1,6,86,2,42,5,1,3,8,37,4,72,10,10,6,46,8,120,108,6,41,58,8,132,4,15,127,1,0,25,82,0,0,0,29,19,8,4,15,27,161,1,3,15,93,40,89,76,78,46,10,6,4,74,8,42,3,123,16,37,10,2,60,0,113,46,17,6,3,135,5,11,51,51,24,23,28,13,4,22,11,87,13,2,7,3,41,75,21,15,20,43,79,87,8,18,2,29,41,46,41,5,11,84,34,5,3,38,128,21,28,92,29,4,315,20,7,3,0,69,64,39,2,134,4,23,13,60,2,3,18,20,2,10,20,26,64,1,19,5,6,36,53,1,12,6,14,32,142,31,16,12,4,15,0,12,2,20,27,11,17,13,16,1,11,11,10,16,18,8,81,136,2,18,38,4,4,40,14,8,10,1,5,34,7,33,8,3,57,57,91,9,79,23,40,8,16,72,2,91,3,29,15,48,4,2,2,12,6,16,12,45,13,31,11,5,69,20,10,1,9,28,26,2,4,43,7,7,1,9,50,35,7,31,0,74,18,10,121,2,866,4,30,17,16,49,17,29,3,11,37,6,40,1,2,12,6,36,43,6,37,11,8,38,12,22,4,6,2,16,80,14,94,6,0,16,3,13,3,4,4,2,4,11,8,10,32,11,12,9,8,10,38,22,12,15,21,55,14,24,3,21,47,5,33,109,4,3,5,13,14,1,9,17,3,3,35,31,3,7,91,28,11,4,13,23,29,13,18,5,32,52,10,17,10,1,8,35,23,56,21,5,8,10,43,29,10,7,8,6,15,35,8,3,53,23,9,4,20,18,40,18,27,2,21,25,12,8,19,3,37,28,20,16,11,3,15,5,16,1,7,10,4,22,4,47,18,26,39,7,8,6,2,26,14,16,7,31,21,43,3,63,58,18,3,2,39,5,1,21,0,28,33,66,3,25,5,1,32,26,14,3,50,14,12,4,8,9,17,4,45,12,11,27,9,1,8,0,5,6,62,2,19,2,4,4,25,1,25,8,19,1,15,4,2,2,17,22,9,6,67,13,28,14,3,3,5,27,19,18,11,7,5,6,26,7,53,6,7,40,3,23,20,2,7,8,5,4,1,15,7,40,5,3,14,10,24,20,2,0,36,10,2,2,4,4,12,11,19,28,22,3,28,5,4,2,0,22,14,15,7,25,15,15,15,3,3,6,14,12,22,6,3,8,32,12,0,2,3,17,13,1,33,7,10,27,11,2,11,83,24,10,2,3,8,8,2,13,11,11,6,5,30,7,17,13,2,2,7,3,7,7,1,8,3,3,2,10,12,3,5,2,5,5,28,0,12,10,3,1,3,2,4,1,7,12,5,6,15,35,17,29,8,20,46,6,54,9,5,8,14,3,11,6,10,3,2,29,4,2,4,3,4,3,9,3,15,3,18,5,47,2,3,14,3,2,3,38,4,20,2,7,24,40,20,2,3,5,7,19,2,1,61,8,0,10,4,4,2,8,3,24,14,3,1,7,45,11,18,3,4,1,20,4,4,9,4,12,5,4,9,5,4,25,5,12,1,6,15,2,7,6,10,2,7,2,4,11,7,2,5,3,20,8,17,25,8,8,7,14,31,4,4,4,10,3,1,7,5,20,4,3,15,5,15,10,8,5,13,19,4,8,3,21,3,8,3,4,13,8,1,7,16,23,10,17,10,4,9,6,22,3,2,1,18,14,2,0,3,7,1,23,8,13,23,3,4,3,4,6,12,2,10,2,9,6,33,9,3,14,22,0,4,4,3,4,4,8,8,9,6,1,5,7,29,12,4,16,0,12,19,13,2,3,1,9,11,13,9,2,6,40,13,6,3,17,4,1,3,18,8,5,12,5,1,9,1,20,11,1,42,4,9,3,2,3,2,5,2,4,12,0,10,15,7,5,2,7,16,22,14,4,9,6,5,4,6,5,8,7,11,6,19,5,12,3,1,19,3,5,0,1,4,19,2,0,1,2,5,1,9,8,4,4,9,30,3,11,17,4,3,13,4,5,5,6,19,22,4,35,5,5,24,3,16,4,7,28,1,27,2,2,6,1,3,1,2,4,5,17,1,4,3,5,4,2,12,4,9,7,2,3,2,9,1,1,9,2,0,1,12,1,5,3,4,10,3,13,5,9,5,1,4,7,8,5,14,5,1,3,3,3,3,6,2,15,8,4,5,2,0,4,2,9,2,10,11,5,0,24,4,13,3,7,3,2,3,11,16,2,12,2,9,8,7,0,19,2,4,2,4,1,3,0,3,2,8,1,9,8,3,4,6,6,8,1,1,8,7,2,5,3,6,10,3,6,6,6,7,12,3,1,9,2,8,2,0,8,3,3,10,3,2,1,8,5,1,25,3,11,2,1,1,9,17,2,7,5,9,11,4,5,9,11,4,6,7,3,3,4,6,1,8,4,4,2,6,4,18,4,13,0,2,2,4,3,2,12,5,1,14,1,3,1,1,13,1,6,2,11,4,12,3,12,4,7,4,5,5,1,3,5,2,8,8,23,5,4,12,7,2,2,1,6,2,3,5,7,4,12,3,8,7,10,4,0,3,1,22,1,4,8,3,14,4,4,5,14,7,1,2,1,4,1,4,4,0,0,1,1,3,2,17,1,2,7,1,1,4,1,3,3,0,1,6,6,21,7,1,2,0,27,2,3,7,7,3,0,2,6,1,8,1,8,5,3,1,7,1,5,4,2,2,9,4,5,12,3,7,1,8,3,12,3,0,8,6,2,14,5,3,6,5,2,2,1,0,4,12,3,9,6,2,2,4,2,3,6,7,2,8,3,4,3,1,4,2,1,3,6,2,2,16,5,8,0,10,4,5,1,2,4,5,1,7,2,2,0,5,5,4,4,2,11,7,12,4,2,4,4,12,10,8,3,5,2,3,7,3,5,4,1,3,11,9,1,4,2,3,9,0,3,1,4,6,3,1,2,1,0,3,3,3,0,3,11,1,4,5,8,7,9,0,1,5,5,17,8,2,1,7,5,3,4,5,4,2,2,2,3,1,0,4,2,3,1,4,3,1,3,4,4,5,3,3,6,5,4,3,2,1,2,0,10,11,3,1,6,4,4,0,10,5,6,4,6,5,5,1,4,12,3,4,6,4,3,3,12,1,4,6,2,6,1,3,9,0,2,2,3,3,9,4,1,2,0,1,1,1,7,0,1,3,3,3,5,3,2,0,26,5,2,5,5,2,1,4,11,1,5,6,1,6,2,7,17,1,4,6,1,5,2,2,2,10,2,10,9,0,4,9,7,3,14,4,1,3,8,1,4,5,5,6,3,3,8,8,1,3,0,1,3,5,0,6,14,6,3,2,2,2,3,0,3,3,2,2,2,3,1,4,2,15,2,3,13,1,2,1,4,1,9,2,7,1,1,4,4,9,1,4,5,3,3,2,2,1,1,1,5,4,4,3,3,2,2,9,2,2,2,2,4,2,6,6,2,5,7,5,2,5,7,3,2,3,14,5,3,1,6,3,1,4,1,2,2,4,5,3,4,1,1,8,2,9,3,5,5,6,3,3,2,3,3,2,3,1,2,6,0,1,4,1,3,8,1,2,5,0,1,3,7,3,3,4,4,1,8,7,8,2,7,5,3,0,4,1,2,3,4,0,3,2,3,5,3,1,5,2,4,8,0,8,1,1,1,4,1,1,8,3,3,0,2,6,3,2,4,2,3,3,5,3,1,7,4,1,4,2,0,7,1,4,3,5,3,5,1,3,1,4,6,2,3,5,3,9,6,1,2,1,1,2,2,1,1,2,0,3,4,2,0,9,4,2,8,3,0,5,4,1,8,3,7,4,4,1,1,1,1,1,2,4,6,1,5,5,7,3,3,1,4,1,7,0,1,5,1,3,1,2,1,2,3,1,2,7,4,2,1,2,6,4,8,2,2,3,7,1,2,1,3,0,1,1,7,3,2,1,6,5,5,6,0,2,3,2,2,2,3,2,2,1,7,4,2,2,2,1,2,6,2,5,1,4,2,2,1,2,2,1,1,2,1,2,0,1,6,2,1,1,0,3,2,2,1,1,2,5,2,6,6,1,1,2,3,1,1,1,3,5,7,1,3,1,3,1,3,2,4,1,1,0,0,1,5,6,2,2,13,1,3,1,1,4,5,3,3,1,0,0,1,4,3,3,1,1,1,3,4,4,3,2,1,3,0,2,2,0,2,1,2,4,2,2,4,2,2,1,0,1,3,1,1,1,1,1,2,6,0,2,3,2,2,1,4,7,1,2,1,1,1,2,0,1,1,3,1,1,2,0,0,2,1,2,2,1,3,3,3,2,1,3,1,2,1,0,1,7,2,1,3,2,1,2,1,2,3,0,2,0,1,2,1,2,8,4,4,1,1,1,0,1,2,2,5,2,0,2,2,3,3,1,1,1,3,1,2,1,5,2,1,5,1,5,3,0,2,3,1,1,0,1,1,1,5,0,2,1,1,3,1,0,0,4,0,3,190,1,1,2,1,3,8,3,1,2,3,2,5,1,3,0,1,2,1,2,3,2,1,1,3,0,6,2,2,4,0,1,2,1,2,0,5,8,3,2,2,0,1,4,1,2,1,1,0,1,1,2,0,2,2,2,1,2,3,4,3,1,0,1,1,1,1,1,0,3,1,1,3,2,2,2,7,5,1,0,0,1,1,0,2,6,1,1,5,3,1,1,3,1,1,2,7,3,0,3,0,1,1,6,1,3,1,1,3,3,5,0,2,2,2,1,1,2,2,4,2,2,2,2,1,0,2,1,1,0,1,1,3,1,1,1,3,3,5,1,1,4,1,0,0,0,3,0,9,3,4,2,7,1,4,1,6,4,2,1,4,1,1,2,1,1,4,1,2,0,2,0,2,3,1,3,1,4,3,1,0,2,1,0,1,5,1,2,1,1,2,1,2,1,1,1,0,1,0,2,1,2,2,1,1,2,1,3,1,1,1,2,1,2,0,2,1,1,1,2,2,2,0,2,1,2,0,0,1,1,1,4,0,1,1,0,6,1,1,4,1,2,1,2,1,1,2,1,0,1,1,1,1,2,2,5,2,0,0,1,0,1,3,1,0,2,2,2,4,2,1,1,1,1,1,1,1,4,1,0,1,3,1,1,0,2,2,0,2,4,2,3,1,1,1,2,1,1,0,3,2,1,1,3,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,2,2,1,3,1,1,1,2,1,1,1,0,1,2,2,1,2,0,2,2,1,2,1,0,0,1,2,1,1,1,1,3,1,1,0,1,1,0,2,1,2,2,2,1,1,0,2,0,1,1,3,1,5,0,1,0,1,1,1,2,1,2,1,3,4,2,1,2,1,1,1,0,1,1,1,1,2,2,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,2,0,3,2,1,1,2,4,2,0,0,1,1,1,1,2,1,1,1,1,1,0,0,1,1,2,0,2,0,0,0,3,1,1,1,2,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,1,1,1,1,1,1,1,0,1,0,1,2,1,1,1,2,1,2,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
